product_number,department_desc,elasticity
197,MENS OWN BRAND TOPS,4.656402506529019
1120,MENS OWN BRAND DENIM,4.655094464507991
2900,MENS OWN BRAND FOOTWEAR,4.6375747636470015
3821,MENS OWN BRAND DENIM,4.633099791832525
3071,MENS BRANDED CLOTHING,4.6292147741712
406,MENS OWN BRAND TOPS,4.616708180365246
3425,MENS OWN BRAND BOTTOMS,4.615141245196138
1337,MENS OWN BRAND BOTTOMS,4.6128167501296815
3536,MENS BRANDED CLOTHING,4.612070414338712
910,MENS BRANDED CLOTHING,4.61077844311377
1785,MENS BRANDED CLOTHING,4.610288569465769
2681,MENS BRANDED CLOTHING,4.603320584585563
3085,MENS BRANDED CLOTHING,4.597287191807639
3883,MENS OWN BRAND BOTTOMS,4.588296581605368
2230,MENS BRANDED CLOTHING,4.585632055163059
366,MENS BRANDED CLOTHING,4.583786619689996
2211,MENS BRANDED CLOTHING,4.58106975231311
3058,MENS BRANDED CLOTHING,4.573127229195597
3530,MENS BRANDED CLOTHING,4.568304336260983
3586,MENS OWN BRAND TOPS,4.5658498045997264
4108,MENS OWN BRAND FOOTWEAR,4.563442232144505
2361,MENS BRANDED FOOTWEAR,4.562500020980081
1985,MENS BRANDED CLOTHING,4.559475566874751
752,MENS BRANDED CLOTHING,4.558961995721168
4474,MENS BRANDED CLOTHING,4.5374051187254185
1113,MENS OWN BRAND DENIM,4.5372912853321035
3020,MENS BRANDED CLOTHING,4.52609482259843
20,MENS OWN BRAND BOTTOMS,4.52539614980514
4067,MENS BRANDED CLOTHING,4.5177009949229205
2930,MENS BRANDED CLOTHING,4.517469207815335
3023,MENS BRANDED CLOTHING,4.513991800203409
369,MENS BRANDED CLOTHING,4.511511144276972
1092,MENS OWN BRAND TOPS,4.510761525583132
1868,MENS BRANDED CLOTHING,4.509496402877698
2365,MENS OWN BRAND FOOTWEAR,4.5052176276128035
573,MENS BRANDED CLOTHING,4.500620347394541
1398,MENS OWN BRAND FOOTWEAR,4.485981308411211
1632,MENS OWN BRAND BOTTOMS,4.4765634732343305
2708,MENS BRANDED CLOTHING,4.472698604401505
4077,MENS BRANDED CLOTHING,4.472226639119309
3498,MENS OWN BRAND KNITWEAR,4.450324185844082
651,MENS BRANDED CLOTHING,4.448098964358221
2300,MENS BRANDED CLOTHING,4.442313814631228
4581,MENS BRANDED CLOTHING,4.437735849056603
4091,MENS BRANDED CLOTHING,4.434708037033032
86,MENS OWN BRAND TOPS,4.4329773065587466
2196,MENS BRANDED CLOTHING,4.431656644598651
3116,MENS BRANDED CLOTHING,4.430985240217841
322,MENS OWN BRAND OUTERWEAR,4.428571428571428
2566,MENS OWN BRAND FOOTWEAR,4.416197975253095
1732,MENS OWN BRAND FOOTWEAR,4.41348896937412
3902,MENS OWN BRAND BOTTOMS,4.413449079510466
2282,MENS OWN BRAND KNITWEAR,4.413079160063934
928,MENS OWN BRAND TOPS,4.409937888198758
2496,MENS BRANDED FOOTWEAR,4.409510090459797
413,MENS BRANDED FOOTWEAR,4.405080181320279
1383,MENS OWN BRAND FOOTWEAR,4.401619231857921
3593,MENS OWN BRAND TOPS,4.393824890148926
2199,MENS BRANDED CLOTHING,4.393757645060559
3544,MENS BRANDED CLOTHING,4.381398045962146
1444,MENS BRANDED CLOTHING,4.376713189991199
3469,MENS OWN BRAND BOTTOMS,4.373826581027669
2928,MENS BRANDED CLOTHING,4.373075293847025
2387,MENS BRANDED CLOTHING,4.358830146231721
4220,MENS BRANDED CLOTHING,4.352343122572947
2729,MENS BRANDED CLOTHING,4.352183542816782
3580,MENS OWN BRAND TOPS,4.3442158616577276
1695,MENS OWN BRAND FOOTWEAR,4.338326629844056
1099,MENS OWN BRAND TOPS,4.337650776460565
4028,MENS OWN BRAND TOPS,4.332606103944243
3105,MENS BRANDED CLOTHING,4.3276049460996235
1384,MENS OWN BRAND FOOTWEAR,4.327308362369338
2109,MENS OWN BRAND TOPS,4.326805619545719
453,MENS OWN BRAND KNITWEAR,4.326315767089691
2519,MENS OWN BRAND TOPS,4.323959137871812
3270,MENS OWN BRAND BOTTOMS,4.323491479828412
1148,MENS BRANDED CLOTHING,4.314448563487662
336,MENS BRANDED CLOTHING,4.31107244038408
3917,MENS OWN BRAND BOTTOMS,4.29660185346765
846,MENS BRANDED CLOTHING,4.295415071202369
1115,MENS OWN BRAND DENIM,4.292542321047372
2067,MENS OWN BRAND KNITWEAR,4.2829974171242435
4446,MENS OWN BRAND FOOTWEAR,4.27946127946127
815,MENS OWN BRAND KNITWEAR,4.279400202176839
3769,MENS OWN BRAND FOOTWEAR,4.276183673712871
3215,MENS BRANDED CLOTHING,4.275861858491085
3537,MENS BRANDED CLOTHING,4.274980054638203
132,MENS OWN BRAND OUTERWEAR,4.2732199019799255
4278,MENS OWN BRAND TOPS,4.27290922436188
3838,MENS BRANDED CLOTHING,4.262474737980411
4061,MENS BRANDED CLOTHING,4.261544307483661
4617,MENS BRANDED CLOTHING,4.2610454770396515
1730,MENS OWN BRAND FOOTWEAR,4.243219860020196
2035,MENS BRANDED CLOTHING,4.236872663934508
1681,MENS OWN BRAND BOTTOMS,4.232756231323174
3404,MENS OWN BRAND FOOTWEAR,4.229378135573445
1602,MENS OWN BRAND BOTTOMS,4.228060319998672
3911,MENS OWN BRAND TOPS,4.223471334358366
2276,MENS OWN BRAND KNITWEAR,4.222993466254096
135,MENS OWN BRAND OUTERWEAR,4.1989265662449515
1505,MENS BRANDED CLOTHING,4.1980085348506435
3610,MENS OWN BRAND TOPS,4.192469591998417
786,MENS OWN BRAND KNITWEAR,4.181925174327458
3021,MENS BRANDED CLOTHING,4.181341107871719
1912,MENS BRANDED FOOTWEAR,4.17912708677724
1966,MENS BRANDED CLOTHING,4.1778128703416275
1660,MENS OWN BRAND TOPS,4.171579018111199
2776,MENS OWN BRAND TOPS,4.166666666666667
3457,MENS OWN BRAND OUTERWEAR,4.15882529268484
2118,MENS OWN BRAND DENIM,4.15262710724127
1083,MENS OWN BRAND TOPS,4.149787390549626
3887,MENS OWN BRAND BOTTOMS,4.146210742534964
22,MENS OWN BRAND BOTTOMS,4.144989811323574
1551,MENS OWN BRAND TOPS,4.144356471593771
2810,MENS OWN BRAND TOPS,4.137549633614138
303,MENS OWN BRAND KNITWEAR,4.129568427662623
25,MENS OWN BRAND BOTTOMS,4.119409276415802
361,MENS BRANDED CLOTHING,4.115345821825117
228,MENS BRANDED CLOTHING,4.102699782691994
1024,MENS BRANDED FOOTWEAR,4.100822901322207
70,MENS OWN BRAND BOTTOMS,4.100605904668397
561,MENS BRANDED CLOTHING,4.1000000000000005
393,MENS OWN BRAND OUTERWEAR,4.086383932032273
1040,MENS OWN BRAND OUTERWEAR,4.084916598935853
540,MENS OWN BRAND DENIM,4.084022570028188
4294,MENS OWN BRAND TOPS,4.083275351161748
3614,MENS OWN BRAND TOPS,4.077950113895645
1719,MENS OWN BRAND FOOTWEAR,4.075288670657543
3648,MENS OWN BRAND TOPS,4.065200322546496
1070,MENS BRANDED CLOTHING,4.052762574869105
2600,MENS BRANDED CLOTHING,4.048368208599802
274,MENS BRANDED FOOTWEAR,4.044059420040105
3200,MENS BRANDED CLOTHING,4.039929392962783
2161,MENS BRANDED CLOTHING,4.039358418734161
2904,MENS OWN BRAND TOPS,4.034612534367568
2329,MENS OWN BRAND TOPS,4.020428975934199
2405,MENS BRANDED FOOTWEAR,4.002135281871455
2591,MENS BRANDED CLOTHING,3.9951476532292594
4034,MENS OWN BRAND TOPS,3.994574068003323
876,MENS BRANDED CLOTHING,3.98458422040765
2565,MENS OWN BRAND FOOTWEAR,3.9812499999999993
1241,MENS BRANDED CLOTHING,3.980968473475922
3302,MENS BRANDED FOOTWEAR,3.979544428708353
980,MENS OWN BRAND DENIM,3.9676626532128245
4627,MENS BRANDED CLOTHING,3.9673766607823095
3697,MENS BRANDED CLOTHING,3.9650042565338417
3012,MENS BRANDED FOOTWEAR,3.956707363824723
1862,MENS BRANDED CLOTHING,3.9519851879650463
866,MENS BRANDED CLOTHING,3.9486731851515082
397,MENS BRANDED CLOTHING,3.945802057481518
4635,MENS BRANDED CLOTHING,3.9385804765713845
4345,MENS BRANDED CLOTHING,3.932192144373673
4081,MENS BRANDED CLOTHING,3.925785808489077
1097,MENS OWN BRAND TOPS,3.9221789883268485
878,MENS BRANDED CLOTHING,3.918660287081341
2623,MENS OWN BRAND KNITWEAR,3.917197663554398
4237,MENS OWN BRAND TOPS,3.908470485844156
4076,MENS BRANDED CLOTHING,3.9004317160411675
1901,MENS BRANDED CLOTHING,3.895003400807068
3244,MENS BRANDED CLOTHING,3.894224468346236
2798,MENS OWN BRAND TOPS,3.8909887717498566
4348,MENS BRANDED CLOTHING,3.8848484848484848
3277,MENS OWN BRAND BOTTOMS,3.8832006317036294
1274,MENS BRANDED CLOTHING,3.8783783783783785
309,MENS BRANDED FOOTWEAR,3.873049440965063
1201,MENS OWN BRAND FOOTWEAR,3.871648959558497
3180,MENS BRANDED CLOTHING,3.8689467547410152
2293,MENS BRANDED CLOTHING,3.843264133020267
2667,MENS BRANDED CLOTHING,3.8414443698078102
560,MENS BRANDED CLOTHING,3.8375000000000004
1296,MENS BRANDED FOOTWEAR,3.83677092427639
1683,MENS OWN BRAND BOTTOMS,3.8295212008086517
2283,MENS OWN BRAND TOPS,3.826875676856534
1941,MENS BRANDED CLOTHING,3.8261388628084823
700,MENS OWN BRAND FOOTWEAR,3.82613672092364
604,MENS BRANDED CLOTHING,3.8240358126721747
2903,MENS OWN BRAND TOPS,3.818956657543355
2305,MENS OWN BRAND BOTTOMS,3.8154807657869867
402,MENS OWN BRAND TOPS,3.8129632616729765
840,MENS BRANDED CLOTHING,3.808420941887571
3202,MENS BRANDED CLOTHING,3.801346801346801
140,MENS OWN BRAND OUTERWEAR,3.800935493124302
3389,MENS BRANDED CLOTHING,3.799457081249045
1971,MENS BRANDED CLOTHING,3.795
2131,MENS OWN BRAND DENIM,3.794742076379592
1200,MENS OWN BRAND FOOTWEAR,3.791301468595539
2391,MENS BRANDED CLOTHING,3.77764566513789
4336,MENS BRANDED CLOTHING,3.7741192672526913
3390,MENS BRANDED CLOTHING,3.7735535080613287
460,MENS OWN BRAND KNITWEAR,3.7665450450282325
742,MENS BRANDED CLOTHING,3.764288994895312
4398,MENS BRANDED CLOTHING,3.7623189328663926
2123,MENS OWN BRAND DENIM,3.7504922258545426
911,MENS BRANDED CLOTHING,3.750099800399198
3758,MENS OWN BRAND FOOTWEAR,3.7463876759740753
1603,MENS OWN BRAND BOTTOMS,3.7417696420934883
4509,MENS OWN BRAND TOPS,3.737657297180171
3133,MENS BRANDED CLOTHING,3.7331776271353205
2685,MENS BRANDED CLOTHING,3.7322897953946423
1023,MENS BRANDED CLOTHING,3.7165749624638376
662,MENS BRANDED CLOTHING,3.708375423426928
2877,MENS BRANDED CLOTHING,3.705287986696069
168,MENS OWN BRAND TOPS,3.701754385964911
3139,MENS BRANDED CLOTHING,3.6984319944961004
3144,MENS BRANDED CLOTHING,3.696600187518375
4456,MENS OWN BRAND BOTTOMS,3.6943693072044725
3053,MENS BRANDED CLOTHING,3.693469555072052
3524,MENS BRANDED CLOTHING,3.6909534132612754
1882,MENS BRANDED CLOTHING,3.689681027944765
2158,MENS BRANDED CLOTHING,3.6791200793197767
1843,MENS BRANDED CLOTHING,3.675739720118361
1534,MENS OWN BRAND BOTTOMS,3.6665202633057135
1832,MENS BRANDED CLOTHING,3.662432292775665
1629,MENS OWN BRAND BOTTOMS,3.660846535884881
676,MENS BRANDED FOOTWEAR,3.6549611817647247
2783,MENS OWN BRAND TOPS,3.646280739849765
4156,MENS BRANDED CLOTHING,3.642833627312491
1662,MENS OWN BRAND TOPS,3.641155355469094
612,MENS BRANDED CLOTHING,3.636167808878271
1652,MENS OWN BRAND TOPS,3.628977657550785
2482,MENS BRANDED CLOTHING,3.6223745341195506
3346,MENS BRANDED CLOTHING,3.6181038255458504
175,MENS OWN BRAND TOPS,3.6064760909566917
1558,MENS OWN BRAND TOPS,3.6043792737539606
4113,MENS OWN BRAND FOOTWEAR,3.597138926174336
3716,MENS BRANDED CLOTHING,3.591919191919193
2445,MENS BRANDED CLOTHING,3.5912872108567537
4468,MENS OWN BRAND FOOTWEAR,3.586668316641975
2487,MENS BRANDED FOOTWEAR,3.5833333333333326
2895,MENS OWN BRAND FOOTWEAR,3.5832541059323297
420,MENS BRANDED FOOTWEAR,3.580496863380807
2108,MENS OWN BRAND TOPS,3.5789472733203773
1174,MENS BRANDED FOOTWEAR,3.5770528683914518
2653,MENS OWN BRAND DENIM,3.5679143528284176
1759,MENS BRANDED CLOTHING,3.5666574228496852
3224,MENS BRANDED CLOTHING,3.561412229639
2689,MENS BRANDED CLOTHING,3.5576200417536477
3535,MENS BRANDED CLOTHING,3.556249862103337
765,MENS OWN BRAND DENIM,3.548330267758476
1425,MENS OWN BRAND FOOTWEAR,3.5379120879120878
341,MENS BRANDED CLOTHING,3.5347587802580245
1623,MENS OWN BRAND BOTTOMS,3.5313568287972004
2686,MENS BRANDED CLOTHING,3.531319709949555
281,MENS BRANDED FOOTWEAR,3.5280458538953416
307,MENS OWN BRAND KNITWEAR,3.525503807111446
3493,MENS OWN BRAND OUTERWEAR,3.5234488591715203
1954,MENS BRANDED CLOTHING,3.509570278761255
1726,MENS OWN BRAND FOOTWEAR,3.508998091312659
55,MENS OWN BRAND BOTTOMS,3.5072524388319324
3588,MENS OWN BRAND TOPS,3.498401345890957
4206,MENS BRANDED CLOTHING,3.4972183463116164
1356,MENS OWN BRAND TOPS,3.4807354704214912
3219,MENS BRANDED CLOTHING,3.4805711855858723
1845,MENS BRANDED CLOTHING,3.477787986474211
1317,MENS OWN BRAND TOPS,3.472753027945894
1406,MENS OWN BRAND FOOTWEAR,3.472516266295452
4567,MENS BRANDED FOOTWEAR,3.457563630903595
2410,MENS OWN BRAND FOOTWEAR,3.45677997594156
1897,MENS OWN BRAND OUTERWEAR,3.4522491349480973
845,MENS BRANDED CLOTHING,3.452121470714688
4388,MENS BRANDED CLOTHING,3.4473684210526283
3691,MENS BRANDED CLOTHING,3.446099194827298
1088,MENS OWN BRAND TOPS,3.442248447594526
229,MENS BRANDED CLOTHING,3.4249249998333995
3878,MENS OWN BRAND BOTTOMS,3.4247891923027782
4146,MENS BRANDED CLOTHING,3.4239893839048587
774,MENS OWN BRAND KNITWEAR,3.422539440160597
3440,MENS OWN BRAND OUTERWEAR,3.420932176152835
530,MENS BRANDED CLOTHING,3.418330962366287
1207,MENS BRANDED CLOTHING,3.4148139393586243
4615,MENS BRANDED CLOTHING,3.414057554173391
349,MENS BRANDED CLOTHING,3.4013406246556066
896,MENS BRANDED CLOTHING,3.395791980944822
2152,MENS BRANDED CLOTHING,3.3933529559231665
2512,MENS OWN BRAND TOPS,3.392260491636629
410,MENS OWN BRAND TOPS,3.3888635335290305
1033,MENS OWN BRAND OUTERWEAR,3.3874676815346705
3693,MENS BRANDED CLOTHING,3.3863817983074904
1075,MENS BRANDED CLOTHING,3.3833407737388503
3387,MENS BRANDED CLOTHING,3.3797795320558275
3555,MENS OWN BRAND DENIM,3.3784474737777526
1667,MENS OWN BRAND TOPS,3.3775036464689494
3281,MENS OWN BRAND TOPS,3.376009468114732
4566,MENS BRANDED FOOTWEAR,3.3758538671511205
3268,MENS OWN BRAND BOTTOMS,3.375000020502646
2833,MENS BRANDED CLOTHING,3.3684333036077057
338,MENS BRANDED CLOTHING,3.3658627087198525
1704,MENS OWN BRAND TOPS,3.3654319768623404
233,MENS BRANDED CLOTHING,3.359007615893275
672,MENS BRANDED FOOTWEAR,3.3553884538389034
1701,MENS OWN BRAND TOPS,3.3513594919254412
2034,MENS BRANDED CLOTHING,3.3496088430182756
1152,MENS BRANDED CLOTHING,3.3467738471807076
185,MENS OWN BRAND TOPS,3.346104914257823
542,MENS OWN BRAND DENIM,3.3415640209569992
4088,MENS BRANDED CLOTHING,3.3415151264192575
1779,MENS BRANDED CLOTHING,3.3395746510560222
2621,MENS OWN BRAND OUTERWEAR,3.3386851824613273
131,MENS OWN BRAND OUTERWEAR,3.33761208365323
2692,MENS BRANDED CLOTHING,3.337370301809672
3925,MENS OWN BRAND BOTTOMS,3.3312849277833707
532,MENS BRANDED CLOTHING,3.3293782629330804
276,MENS BRANDED FOOTWEAR,3.3235352836022294
3879,MENS OWN BRAND BOTTOMS,3.3216885007278036
3193,MENS BRANDED CLOTHING,3.320893454342093
1760,MENS BRANDED CLOTHING,3.319009679190496
33,MENS OWN BRAND BOTTOMS,3.315508021390372
2019,MENS BRANDED CLOTHING,3.3126121041980423
3068,MENS BRANDED CLOTHING,3.3121911536569666
930,MENS OWN BRAND TOPS,3.3048664872480145
1125,MENS OWN BRAND DENIM,3.30028744144703
4481,MENS BRANDED CLOTHING,3.297731490646381
2954,MENS BRANDED CLOTHING,3.297716128366114
227,MENS BRANDED CLOTHING,3.289459135255748
2860,MENS BRANDED CLOTHING,3.286236004552826
1413,MENS OWN BRAND FOOTWEAR,3.2798473774713885
510,MENS BRANDED CLOTHING,3.276923076923079
1110,MENS OWN BRAND DENIM,3.2688643308489076
2465,MENS BRANDED CLOTHING,3.2587071552452778
3434,MENS OWN BRAND OUTERWEAR,3.2532858871595787
2836,MENS BRANDED CLOTHING,3.2500000000000013
4540,MENS BRANDED CLOTHING,3.247399819340649
1858,MENS BRANDED CLOTHING,3.2437204974339373
4047,MENS OWN BRAND TOPS,3.2410204051920215
1656,MENS OWN BRAND TOPS,3.2376983670973702
1397,MENS OWN BRAND FOOTWEAR,3.2323087356887084
3367,MENS BRANDED CLOTHING,3.2302710117915825
2595,MENS BRANDED CLOTHING,3.222803036848833
3337,MENS OWN BRAND OUTERWEAR,3.2227087884444017
1831,MENS BRANDED CLOTHING,3.2222752662198575
2529,MENS OWN BRAND TOPS,3.2195630124095107
2660,MENS OWN BRAND DENIM,3.21909277142693
2886,MENS BRANDED CLOTHING,3.2180170684108966
1472,MENS BRANDED CLOTHING,3.2131574631953588
3184,MENS BRANDED CLOTHING,3.2113185047299786
512,MENS BRANDED CLOTHING,3.203852831349201
693,MENS OWN BRAND FOOTWEAR,3.2022988839080493
3147,MENS BRANDED CLOTHING,3.2011681633466953
3349,MENS BRANDED CLOTHING,3.201097938580436
2018,MENS BRANDED CLOTHING,3.1990117258122464
3672,MENS BRANDED CLOTHING,3.196569192644692
1412,MENS OWN BRAND FOOTWEAR,3.1885044126404343
3278,MENS OWN BRAND BOTTOMS,3.187744231136107
3239,MENS BRANDED CLOTHING,3.187666251912587
191,MENS OWN BRAND TOPS,3.1857155396532204
64,MENS OWN BRAND TOPS,3.184929094799023
4208,MENS BRANDED CLOTHING,3.1835442335442354
4092,MENS BRANDED CLOTHING,3.1798907293364675
4002,MENS OWN BRAND TOPS,3.1785491172365754
1775,MENS BRANDED CLOTHING,3.172241292698243
2735,MENS BRANDED CLOTHING,3.1655101416014095
3652,MENS BRANDED CLOTHING,3.164316912823312
2074,MENS OWN BRAND OUTERWEAR,3.1628159954145794
567,MENS BRANDED CLOTHING,3.158875928334471
3025,MENS BRANDED CLOTHING,3.156001808920421
2392,MENS BRANDED CLOTHING,3.155812393016
1630,MENS OWN BRAND BOTTOMS,3.1428571428571432
3574,MENS BRANDED CLOTHING,3.1377473363774735
4275,MENS OWN BRAND TOPS,3.1369192751811026
3213,MENS BRANDED CLOTHING,3.1361209690187
648,MENS BRANDED CLOTHING,3.1341684946835127
257,MENS OWN BRAND TOPS,3.1289194168391323
3483,MENS OWN BRAND FOOTWEAR,3.125
1909,MENS BRANDED FOOTWEAR,3.124041534311682
3752,MENS OWN BRAND FOOTWEAR,3.1231719944009186
4541,MENS BRANDED CLOTHING,3.1216765450529045
4277,MENS OWN BRAND TOPS,3.120647198569411
234,MENS BRANDED CLOTHING,3.116808632368091
3977,MENS OWN BRAND TOPS,3.1132900422726637
4483,MENS BRANDED CLOTHING,3.1118273189292265
4565,MENS BRANDED FOOTWEAR,3.1038142620232163
2545,MENS OWN BRAND TOPS,3.102480417754569
599,MENS BRANDED CLOTHING,3.098102634931586
3594,MENS OWN BRAND TOPS,3.090155297110452
446,MENS OWN BRAND KNITWEAR,3.0899701251563507
2200,MENS BRANDED CLOTHING,3.089963810526383
2449,MENS BRANDED CLOTHING,3.089746353380757
3533,MENS BRANDED CLOTHING,3.0886552227842516
478,MENS BRANDED CLOTHING,3.0880435288248687
1141,MENS BRANDED CLOTHING,3.085209192250731
2498,MENS BRANDED FOOTWEAR,3.0833334684335543
2085,MENS BRANDED CLOTHING,3.081861958266452
3654,MENS BRANDED CLOTHING,3.0817126395738317
3579,MENS OWN BRAND TOPS,3.0814302328538403
4271,MENS OWN BRAND TOPS,3.0796016167128233
3036,MENS BRANDED CLOTHING,3.074124547900774
2069,MENS OWN BRAND KNITWEAR,3.07179997795487
1230,MENS BRANDED CLOTHING,3.0712451861360717
918,MENS OWN BRAND TOPS,3.0697435897435903
109,MENS BRANDED CLOTHING,3.066666666666666
72,MENS OWN BRAND BOTTOMS,3.0633234242435536
1823,MENS BRANDED CLOTHING,3.055920550038197
4019,MENS OWN BRAND TOPS,3.0497387715643334
4106,MENS BRANDED CLOTHING,3.0484913000794327
3230,MENS BRANDED CLOTHING,3.04666011093916
285,MENS BRANDED FOOTWEAR,3.0454849565770026
1658,MENS OWN BRAND TOPS,3.042123855296689
139,MENS OWN BRAND OUTERWEAR,3.038829425787922
2589,MENS BRANDED CLOTHING,3.037273117186449
1935,MENS BRANDED CLOTHING,3.03032409894888
559,MENS OWN BRAND TOPS,3.029870359799048
3996,MENS OWN BRAND DENIM,3.028508692618221
2330,MENS OWN BRAND TOPS,3.0274796223268474
2705,MENS BRANDED CLOTHING,3.026448169606242
3171,MENS OWN BRAND FOOTWEAR,3.0250957694930225
3886,MENS OWN BRAND BOTTOMS,3.023265384915434
4066,MENS BRANDED CLOTHING,3.021015101692851
4381,MENS BRANDED CLOTHING,3.01941081891544
1919,MENS BRANDED CLOTHING,3.019120000836305
418,MENS BRANDED CLOTHING,3.0191193100592026
875,MENS BRANDED CLOTHING,3.0184565569346997
2121,MENS OWN BRAND DENIM,3.0182635264473054
848,MENS BRANDED CLOTHING,3.0178874702425666
4078,MENS BRANDED CLOTHING,3.0177412881995784
3424,MENS OWN BRAND BOTTOMS,3.0170145429424875
1875,MENS BRANDED CLOTHING,3.0127050539441087
933,MENS OWN BRAND TOPS,3.0119804405722466
1261,MENS BRANDED CLOTHING,3.008169934640523
4562,MENS BRANDED FOOTWEAR,3.0075187969924815
2450,MENS BRANDED CLOTHING,3.007357540630716
3901,MENS OWN BRAND BOTTOMS,3.0069467417701676
4357,MENS OWN BRAND BOTTOMS,3.0050987349454155
2402,MENS OWN BRAND FOOTWEAR,3.003346353625814
2699,MENS BRANDED CLOTHING,3.0028101413270636
3978,MENS OWN BRAND TOPS,2.991441946290688
1679,MENS OWN BRAND BOTTOMS,2.986605968360985
4610,MENS BRANDED CLOTHING,2.983425414364641
3088,MENS BRANDED CLOTHING,2.9815332870397278
4313,MENS OWN BRAND TOPS,2.9800126903553297
2777,MENS OWN BRAND TOPS,2.9733046091547317
2297,MENS BRANDED CLOTHING,2.973209886455675
128,MENS OWN BRAND OUTERWEAR,2.9704793850593973
2075,MENS OWN BRAND OUTERWEAR,2.968795240847999
1526,MENS OWN BRAND BOTTOMS,2.9665181951206896
4201,MENS BRANDED CLOTHING,2.9661064288237515
3642,MENS OWN BRAND TOPS,2.9574089901994
3307,MENS BRANDED FOOTWEAR,2.9525956485295906
992,MENS OWN BRAND DENIM,2.943999447961587
2130,MENS OWN BRAND DENIM,2.9413410788639154
885,MENS BRANDED CLOTHING,2.930736714975845
2245,MENS BRANDED CLOTHING,2.922507154704097
3974,MENS OWN BRAND TOPS,2.9218749999999996
1585,MENS OWN BRAND BOTTOMS,2.917975250856312
342,MENS BRANDED CLOTHING,2.9128068550254755
1133,MENS BRANDED CLOTHING,2.9119373776908026
4377,MENS BRANDED CLOTHING,2.910073809789721
333,MENS BRANDED CLOTHING,2.909128630705394
1666,MENS OWN BRAND TOPS,2.908923512057951
2570,MENS OWN BRAND FOOTWEAR,2.904517830524022
360,MENS BRANDED CLOTHING,2.901755651755652
1853,MENS BRANDED CLOTHING,2.898644627082261
3300,MENS BRANDED CLOTHING,2.898065902547458
1708,MENS OWN BRAND TOPS,2.897708842464424
4573,MENS BRANDED CLOTHING,2.895295504142123
1808,MENS BRANDED FOOTWEAR,2.8933333333333318
3773,MENS OWN BRAND FOOTWEAR,2.8806367060260554
461,MENS OWN BRAND KNITWEAR,2.8746382650437257
3154,MENS BRANDED CLOTHING,2.8721464064618787
1073,MENS BRANDED CLOTHING,2.8712975063623016
206,MENS OWN BRAND TOPS,2.8699565400802034
1717,MENS OWN BRAND FOOTWEAR,2.8647230644510437
1408,MENS BRANDED FOOTWEAR,2.862068965517242
41,MENS BRANDED CLOTHING,2.8585959406247317
1395,MENS OWN BRAND FOOTWEAR,2.8569699937531094
3024,MENS BRANDED CLOTHING,2.8561669829222005
1123,MENS OWN BRAND DENIM,2.85323398254062
2780,MENS OWN BRAND TOPS,2.8523593116106434
1857,MENS BRANDED CLOTHING,2.8505731332748905
354,MENS BRANDED CLOTHING,2.849070644217362
886,MENS BRANDED CLOTHING,2.8451198357128495
965,MENS OWN BRAND TOPS,2.8441098899986326
1852,MENS BRANDED CLOTHING,2.8439904159549503
3143,MENS BRANDED CLOTHING,2.841739749557412
3986,MENS OWN BRAND TOPS,2.8412951081803546
28,MENS OWN BRAND BOTTOMS,2.837395206309724
689,MENS OWN BRAND FOOTWEAR,2.8347461644490686
713,MENS OWN BRAND FOOTWEAR,2.8199676153433866
4060,MENS BRANDED CLOTHING,2.818181818181819
2264,MENS OWN BRAND OUTERWEAR,2.8142327550389012
3172,MENS OWN BRAND FOOTWEAR,2.807017564375321
2806,MENS OWN BRAND TOPS,2.806184765711747
4428,MENS BRANDED CLOTHING,2.8044194025078415
3616,MENS BRANDED CLOTHING,2.8041603512256317
400,MENS OWN BRAND TOPS,2.7973577991336174
1502,MENS BRANDED CLOTHING,2.79464721870323
3038,MENS BRANDED CLOTHING,2.7913419913419926
1334,MENS OWN BRAND TOPS,2.791129956644833
2411,MENS BRANDED FOOTWEAR,2.788211564320937
2986,MENS BRANDED CLOTHING,2.783640471307913
2753,MENS OWN BRAND TOPS,2.7806947530960806
4506,MENS OWN BRAND TOPS,2.7802216439982836
3297,MENS BRANDED CLOTHING,2.7747990247121637
2710,MENS BRANDED CLOTHING,2.7745581508241024
1353,MENS OWN BRAND TOPS,2.7745374083511996
3195,MENS BRANDED CLOTHING,2.770461434218501
2455,MENS BRANDED CLOTHING,2.76661666392679
1762,MENS BRANDED CLOTHING,2.7658434533282104
2203,MENS BRANDED CLOTHING,2.7648819112905887
4440,MENS OWN BRAND BOTTOMS,2.764695285965157
3935,MENS OWN BRAND TOPS,2.758207893333748
4479,MENS BRANDED CLOTHING,2.75580648236813
649,MENS BRANDED CLOTHING,2.755548214607207
3999,MENS OWN BRAND TOPS,2.7549750975977525
2574,MENS OWN BRAND FOOTWEAR,2.7538126361655766
330,MENS BRANDED CLOTHING,2.7476216711564327
40,MENS BRANDED CLOTHING,2.7472529257249763
2662,MENS OWN BRAND KNITWEAR,2.743124010827919
956,MENS OWN BRAND TOPS,2.7415219528178243
4632,MENS BRANDED CLOTHING,2.735223382835903
415,MENS BRANDED CLOTHING,2.734594874714226
1029,MENS OWN BRAND DENIM,2.7311256366273966
2302,MENS OWN BRAND FOOTWEAR,2.7268232385661317
1189,MENS BRANDED FOOTWEAR,2.7191286048203245
447,MENS OWN BRAND KNITWEAR,2.716207273167343
359,MENS BRANDED CLOTHING,2.7106239423893075
